#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC92_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT_RH1	Pos	CH	48	19	39.6	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT_RH1	Pos	CH	43	21	48.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT_RH1	Pos	CH	27	11	40.7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1	Pos	CH	4	2	50	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1	Pos	CH	85	49	57.6	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1	Pos	CH	37	17	45.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1	Pos	CH	225	92	40.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1	Pos	CH	9	3	33.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1	Pos	CH	66	29	43.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1	Pos	CH	91	48	52.7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1	Pos	CH	311	57	18.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1	Pos	CH	530	149	28.1	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT_RH1	Pos	CH	33	13	39.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT_RH1	Pos	CH	160	63	39.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT_RH1	Pos	CH	107	47	43.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT_RH1	Pos	CH	57	18	31.6	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT_RH1	Pos	CH	19	3	15.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT_RH1	Pos	CH	11	1	9.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT	Pos	CH	84	6	7.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT	Pos	CH	73	1	1.4	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT	Pos	CH	50	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT	Pos	CH	318	12	3.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT	Pos	CH	55	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT	Pos	CH	56	1	1.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT	Pos	CH	111	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT	Pos	CH	18	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT	Pos	CH	43	1	2.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT	Pos	CH	99	10	10.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT	Pos	CH	49	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT	Pos	CH	41	1	2.4	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT	Pos	CH	61	2	3.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT	Pos	CH	91	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT	Pos	CH	71	2	2.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT	Pos	CH	55	1	1.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT	Pos	CH	15	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT	Pos	CH	124	2	1.6	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT	Pos	CH	74	3	4.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT	Pos	CH	203	57	28.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT	Pos	CH	12	2	16.7	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT	Pos	CH	112	11	9.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT	Pos	CH	120	1	0.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT	Pos	CH	292	13	4.5	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT	Pos	CH	300	8	2.7	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT	Pos	CH	45	2	4.4	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT	Pos	CH	199	9	4.5	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT	Pos	CH	153	5	3.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT	Pos	CH	67	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT	Pos	CH	32	1	3.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT	Pos	CH	2	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT_RH1	Pos	CH	75	3	4	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT_RH1	Pos	CH	78	2	2.6	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT_RH1	Pos	CH	31	1	3.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT_RH1	Pos	CH	273	6	2.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT_RH1	Pos	CH	53	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT_RH1	Pos	CH	50	3	6	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT_RH1	Pos	CH	84	2	2.4	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT_RH1	Pos	CH	9	1	11.1	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT_RH1	Pos	CH	53	1	1.9	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT_RH1	Pos	CH	68	4	5.9	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT_RH1	Pos	CH	30	1	3.3	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT_RH1	Pos	CH	38	2	5.3	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT_RH1	Pos	CH	74	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT_RH1	Pos	CH	70	2	2.9	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT_RH1	Pos	CH	54	4	7.4	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT_RH1	Pos	CH	38	1	2.6	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT_RH1	Pos	CH	12	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT_RH1	Pos	CH	94	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT_RH1	Pos	CH	44	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT_RH1	Pos	CH	191	26	13.6	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT_RH1	Pos	CH	21	1	4.8	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT_RH1	Pos	CH	85	1	1.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT_RH1	Pos	CH	126	1	0.8	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT_RH1	Pos	CH	214	6	2.8	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT_RH1	Pos	CH	323	7	2.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT_RH1	Pos	CH	43	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT_RH1	Pos	CH	152	3	2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT_RH1	Pos	CH	136	5	3.7	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT_RH1	Pos	CH	56	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT_RH1	Pos	CH	15	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT_RH1	Pos	CH	0	0	0	PEAK
