sample_id	plasmid	strand	call_type	filepath	read_count	Sample_ID	Experiment	Experiment_name	Flow cell	Plasmid	Plasmid Loc	Total plasmids in sample	Linear	Nick	Txn	RnaseH	Co-SSB	Post-SSB	Co-RPA	Linearization post txn	Deprotienize post Co-RPA
21	PFC9_NTBSPQI_13	Pos	low	mergedBed/PBEH2-21_Plasmid_PFC9_NTBSPQI_13_Strand_Pos_call_low.bed.tsv	98	PBEH2-21	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-13	pFC9ΔNt.BspQI-13.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
22	PFC9_NTBSPQI_11	Neg	high	mergedBed/PBEH2-22_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_high.bed.tsv	7650	PBEH2-22	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
22	PFC9_NTBSPQI_11	Neg	low	mergedBed/PBEH2-22_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_low.bed.tsv	7650	PBEH2-22	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
22	PFC9_NTBSPQI_11	Pos	high	mergedBed/PBEH2-22_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_high.bed.tsv	1850	PBEH2-22	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
22	PFC9_NTBSPQI_11	Pos	low	mergedBed/PBEH2-22_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_low.bed.tsv	1850	PBEH2-22	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
23	PFC9_NTBSPQI_11	Neg	high	mergedBed/PBEH2-23_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_high.bed.tsv	6099	PBEH2-23	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
23	PFC9_NTBSPQI_11	Neg	low	mergedBed/PBEH2-23_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_low.bed.tsv	6099	PBEH2-23	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
23	PFC9_NTBSPQI_11	Pos	high	mergedBed/PBEH2-23_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_high.bed.tsv	2732	PBEH2-23	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
23	PFC9_NTBSPQI_11	Pos	low	mergedBed/PBEH2-23_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_low.bed.tsv	2732	PBEH2-23	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
24	PFC9_NTBSPQI_11	Neg	high	mergedBed/PBEH2-24_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_high.bed.tsv	7637	PBEH2-24	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
24	PFC9_NTBSPQI_11	Neg	low	mergedBed/PBEH2-24_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_low.bed.tsv	7637	PBEH2-24	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
24	PFC9_NTBSPQI_11	Pos	high	mergedBed/PBEH2-24_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_high.bed.tsv	2630	PBEH2-24	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
24	PFC9_NTBSPQI_11	Pos	low	mergedBed/PBEH2-24_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_low.bed.tsv	2630	PBEH2-24	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
25	PFC9_NTBSPQI_11	Neg	high	mergedBed/PBEH2-25_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_high.bed.tsv	9121	PBEH2-25	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
25	PFC9_NTBSPQI_11	Neg	low	mergedBed/PBEH2-25_Plasmid_PFC9_NTBSPQI_11_Strand_Neg_call_low.bed.tsv	9121	PBEH2-25	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
25	PFC9_NTBSPQI_11	Pos	high	mergedBed/PBEH2-25_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_high.bed.tsv	2340	PBEH2-25	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
25	PFC9_NTBSPQI_11	Pos	low	mergedBed/PBEH2-25_Plasmid_PFC9_NTBSPQI_11_Strand_Pos_call_low.bed.tsv	2340	PBEH2-25	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-11	pFC9ΔNt.BspQI-11.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
26	PFC9_NTBSPQI_08	Neg	high	mergedBed/PBEH2-26_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_high.bed.tsv	12310	PBEH2-26	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
26	PFC9_NTBSPQI_08	Neg	low	mergedBed/PBEH2-26_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_low.bed.tsv	12310	PBEH2-26	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
26	PFC9_NTBSPQI_08	Pos	high	mergedBed/PBEH2-26_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_high.bed.tsv	2210	PBEH2-26	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
26	PFC9_NTBSPQI_08	Pos	low	mergedBed/PBEH2-26_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_low.bed.tsv	2210	PBEH2-26	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	-	-	+	-	-	-	-
27	PFC9_NTBSPQI_08	Neg	high	mergedBed/PBEH2-27_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_high.bed.tsv	11155	PBEH2-27	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
27	PFC9_NTBSPQI_08	Neg	low	mergedBed/PBEH2-27_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_low.bed.tsv	11155	PBEH2-27	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
27	PFC9_NTBSPQI_08	Pos	high	mergedBed/PBEH2-27_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_high.bed.tsv	2468	PBEH2-27	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
27	PFC9_NTBSPQI_08	Pos	low	mergedBed/PBEH2-27_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_low.bed.tsv	2468	PBEH2-27	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	+	-	-	-	-
28	PFC9_NTBSPQI_08	Neg	high	mergedBed/PBEH2-28_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_high.bed.tsv	9423	PBEH2-28	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
28	PFC9_NTBSPQI_08	Neg	low	mergedBed/PBEH2-28_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_low.bed.tsv	9423	PBEH2-28	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
28	PFC9_NTBSPQI_08	Pos	high	mergedBed/PBEH2-28_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_high.bed.tsv	1563	PBEH2-28	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
28	PFC9_NTBSPQI_08	Pos	low	mergedBed/PBEH2-28_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_low.bed.tsv	1563	PBEH2-28	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	-	-	+	-	-	-
29	PFC9_NTBSPQI_08	Neg	high	mergedBed/PBEH2-29_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_high.bed.tsv	9567	PBEH2-29	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
29	PFC9_NTBSPQI_08	Neg	low	mergedBed/PBEH2-29_Plasmid_PFC9_NTBSPQI_08_Strand_Neg_call_low.bed.tsv	9567	PBEH2-29	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
29	PFC9_NTBSPQI_08	Pos	high	mergedBed/PBEH2-29_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_high.bed.tsv	2304	PBEH2-29	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
29	PFC9_NTBSPQI_08	Pos	low	mergedBed/PBEH2-29_Plasmid_PFC9_NTBSPQI_08_Strand_Pos_call_low.bed.tsv	2304	PBEH2-29	2	Nick + SSB experiment	B	pFC9ΔNt.BspQI-8	pFC9ΔNt.BspQI-8.gb	1	BsaI-v2	Nt.BspQI	+	+	+	-	-	-	-
30	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	548	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	260	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	260	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	375	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	375	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv	84	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	84	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	321	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	321	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	43	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	43	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED1	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	739	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED1	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	739	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED1	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	345	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED1	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	345	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED2	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	441	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED2	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	441	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED2	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	170	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED2	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	170	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED3	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	746	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED3	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	746	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED3	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	354	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_2MED3	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	354	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	756	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	756	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	292	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv	292	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv	916	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv	916	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv	428	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv	428	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv	504	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv	504	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
30	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-30_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv	160	PBEH2-30	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	-	-	-	-	-	-	-
31	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv	142	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	142	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	112	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	112	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	86	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	86	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv	32	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	32	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	88	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	88	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	22	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	22	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED1	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	237	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED1	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	237	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED1	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	181	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED1	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	181	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED2	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	127	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED2	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	127	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED2	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	103	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED2	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	103	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED3	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	229	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED3	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	229	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED3	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	164	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_2MED3	Pos	low	mergedBed/PBEH2-31_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	164	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-31_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	200	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-31_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	200	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
31	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-31_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	124	PBEH2-31	3	RNA folding / VR20 shuffle experiment	B	VR20F Mix	VR20	9	-	-	+	-	-	-	-	-	-
